worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
2229,Rajasthan,Agriculture,Male,12th Pass,14,23847,19500,-4347,-22.29,False,18000,-5847,-32.48
2230,Tamil Nadu,Agriculture,Male,Diploma,11,27216,18000,-9216,-51.2,False,22000,-5216,-23.71
2231,Chhattisgarh,Food Processing,Male,12th Pass,30,29208,22500,-6708,-29.81,False,18000,-11208,-62.27
2232,Uttar Pradesh,Manufacturing,Male,Diploma,14,28092,19500,-8592,-44.06,False,22000,-6092,-27.69
2233,Maharashtra,Metals,Male,12th Pass,22,27196,20400,-6796,-33.31,False,18000,-9196,-51.09
2234,Madhya Pradesh,Agriculture,Male,12th Pass,5,18983,18000,-983,-5.46,False,18000,-983,-5.46
2235,Maharashtra,Manufacturing,Female,10th Pass,9,14970,20400,5430,26.62,True,14000,-970,-6.93
2236,Karnataka,Retail,Male,12th Pass,12,22123,21600,-523,-2.42,False,18000,-4123,-22.91
2237,Gujarat,Agriculture,Male,Diploma,18,30123,21600,-8523,-39.46,False,22000,-8123,-36.92
2238,Uttar Pradesh,Small Manufacturing,Male,12th Pass,11,21050,19500,-1550,-7.95,False,18000,-3050,-16.94
2239,Uttar Pradesh,Silk,Male,5th Pass,28,15619,19500,3881,19.9,True,9000,-6619,-73.54
2240,Assam,Agriculture,Female,12th Pass,23,22900,16800,-6100,-36.31,False,18000,-4900,-27.22
2241,Gujarat,Construction,Female,Illiterate,14,10517,21600,11083,51.31,True,7000,-3517,-50.24
2242,Tamil Nadu,Food Processing,Female,5th Pass,31,17133,18000,867,4.82,True,9000,-8133,-90.37
2243,Gujarat,Metals,Male,12th Pass,21,28425,21600,-6825,-31.6,False,18000,-10425,-57.92
2244,Tamil Nadu,Construction,Male,5th Pass,5,8544,18000,9456,52.53,True,9000,456,5.07
2245,Haryana,Agriculture,Male,10th Pass,11,14814,20400,5586,27.38,True,14000,-814,-5.81
2246,Odisha,Chemicals,Female,Post-Graduate,33,43708,17500,-26208,-149.76,False,45000,1292,2.87
2247,Tamil Nadu,Silk,Female,Diploma,1,19874,18000,-1874,-10.41,False,22000,2126,9.66
2248,Tamil Nadu,Construction,Male,5th Pass,14,12616,18000,5384,29.91,True,9000,-3616,-40.18
2249,Punjab,Retail,Male,Illiterate,23,11283,18500,7217,39.01,True,7000,-4283,-61.19
2250,Uttar Pradesh,Agriculture,Female,5th Pass,19,11483,19500,8017,41.11,True,9000,-2483,-27.59
2251,West Bengal,Leather,Male,12th Pass,11,24604,20400,-4204,-20.61,False,18000,-6604,-36.69
2252,Gujarat,Manufacturing,Male,10th Pass,22,20565,21600,1035,4.79,True,14000,-6565,-46.89
2253,Telangana,Leather,Male,12th Pass,1,18884,19500,616,3.16,True,18000,-884,-4.91
2254,Rajasthan,Food Processing,Female,Diploma,28,20986,19500,-1486,-7.62,False,22000,1014,4.61
2255,Odisha,Food Processing,Male,Diploma,7,28544,17500,-11044,-63.11,False,22000,-6544,-29.75
2256,Haryana,IT Services,Female,10th Pass,19,14859,20400,5541,27.16,True,14000,-859,-6.14
2257,Uttar Pradesh,Construction,Male,5th Pass,1,9364,19500,10136,51.98,True,9000,-364,-4.04
2258,Maharashtra,Chemicals,Male,10th Pass,21,20075,20400,325,1.59,True,14000,-6075,-43.39
2259,Uttar Pradesh,Leather,Male,10th Pass,14,16072,19500,3428,17.58,True,14000,-2072,-14.8
2260,Madhya Pradesh,Small Manufacturing,Male,Illiterate,22,12391,18000,5609,31.16,True,7000,-5391,-77.01
2261,Uttar Pradesh,Textiles,Male,12th Pass,0,18696,19500,804,4.12,True,18000,-696,-3.87
2262,West Bengal,Services,Male,12th Pass,23,29330,20400,-8930,-43.77,False,18000,-11330,-62.94
2263,Madhya Pradesh,IT Services,Male,5th Pass,29,18090,18000,-90,-0.5,False,9000,-9090,-101.0
2264,Maharashtra,Agriculture,Male,12th Pass,30,23577,20400,-3177,-15.57,False,18000,-5577,-30.98
2265,Tamil Nadu,Retail,Female,5th Pass,2,9652,18000,8348,46.38,True,9000,-652,-7.24
2266,Chhattisgarh,Construction,Female,5th Pass,31,15449,22500,7051,31.34,True,9000,-6449,-71.66
2267,Uttar Pradesh,Manufacturing,Female,Illiterate,1,5752,19500,13748,70.5,True,7000,1248,17.83
2268,Tamil Nadu,Agriculture,Male,5th Pass,5,12002,18000,5998,33.32,True,9000,-3002,-33.36
2269,Uttar Pradesh,Construction,Male,10th Pass,32,25280,19500,-5780,-29.64,False,14000,-11280,-80.57
2270,Chhattisgarh,Metals,Male,12th Pass,9,21483,22500,1017,4.52,True,18000,-3483,-19.35
2271,West Bengal,Machinery,Male,Diploma,3,21409,20400,-1009,-4.95,False,22000,591,2.69
2272,Maharashtra,Small Manufacturing,Male,5th Pass,32,16586,20400,3814,18.7,True,9000,-7586,-84.29
2273,Uttar Pradesh,Construction,Male,10th Pass,13,18454,19500,1046,5.36,True,14000,-4454,-31.81
2274,Rajasthan,Manufacturing,Female,12th Pass,22,16810,19500,2690,13.79,True,18000,1190,6.61
2275,Tamil Nadu,Textiles,Male,10th Pass,20,22625,18000,-4625,-25.69,False,14000,-8625,-61.61
2276,Haryana,Manufacturing,Male,Illiterate,32,18875,20400,1525,7.48,True,7000,-11875,-169.64
2277,Maharashtra,Leather,Male,Diploma,18,26517,20400,-6117,-29.99,False,22000,-4517,-20.53
2278,Chhattisgarh,Textiles,Male,10th Pass,10,15755,22500,6745,29.98,True,14000,-1755,-12.54
2279,Uttar Pradesh,Agriculture,Male,10th Pass,19,18481,19500,1019,5.23,True,14000,-4481,-32.01
2280,Haryana,Chemicals,Male,5th Pass,12,14965,20400,5435,26.64,True,9000,-5965,-66.28
2281,Tamil Nadu,Agriculture,Male,Diploma,33,26463,18000,-8463,-47.02,False,22000,-4463,-20.29
2282,Madhya Pradesh,Machinery,Male,10th Pass,20,17134,18000,866,4.81,True,14000,-3134,-22.39
2283,Uttar Pradesh,Food Processing,Female,5th Pass,12,11667,19500,7833,40.17,True,9000,-2667,-29.63
2284,Uttar Pradesh,Food Processing,Female,10th Pass,32,18505,19500,995,5.1,True,14000,-4505,-32.18
2285,Rajasthan,Food Processing,Male,Illiterate,0,7657,19500,11843,60.73,True,7000,-657,-9.39
2286,Tamil Nadu,Retail,Female,Graduate,30,32660,18000,-14660,-81.44,False,32000,-660,-2.06
2287,Tamil Nadu,Construction,Male,12th Pass,26,21066,18000,-3066,-17.03,False,18000,-3066,-17.03
2288,Karnataka,Agriculture,Male,10th Pass,31,25424,21600,-3824,-17.7,False,14000,-11424,-81.6
2289,Haryana,Agriculture,Female,10th Pass,9,15239,20400,5161,25.3,True,14000,-1239,-8.85
2290,Uttar Pradesh,Manufacturing,Male,12th Pass,15,18039,19500,1461,7.49,True,18000,-39,-0.22
2291,Karnataka,IT Services,Female,10th Pass,6,12320,21600,9280,42.96,True,14000,1680,12.0
2292,Maharashtra,Machinery,Male,5th Pass,34,15572,20400,4828,23.67,True,9000,-6572,-73.02
2293,Rajasthan,Machinery,Female,12th Pass,13,17664,19500,1836,9.42,True,18000,336,1.87
2294,Gujarat,Food Processing,Male,12th Pass,33,27919,21600,-6319,-29.25,False,18000,-9919,-55.11
2295,Gujarat,Manufacturing,Male,10th Pass,7,18686,21600,2914,13.49,True,14000,-4686,-33.47
2296,Uttar Pradesh,Mining,Male,Graduate,33,49323,19500,-29823,-152.94,False,32000,-17323,-54.13
2297,Maharashtra,Chemicals,Female,Illiterate,26,11898,20400,8502,41.68,True,7000,-4898,-69.97
2298,Uttar Pradesh,Manufacturing,Female,5th Pass,30,14533,19500,4967,25.47,True,9000,-5533,-61.48
2299,Uttar Pradesh,Metals,Female,Diploma,14,21297,19500,-1797,-9.22,False,22000,703,3.2
2300,Gujarat,Machinery,Female,12th Pass,0,15873,21600,5727,26.51,True,18000,2127,11.82
2301,Karnataka,Manufacturing,Male,12th Pass,8,19530,21600,2070,9.58,True,18000,-1530,-8.5
2302,Madhya Pradesh,Agriculture,Male,10th Pass,19,16007,18000,1993,11.07,True,14000,-2007,-14.34
2303,Telangana,Agriculture,Male,10th Pass,3,13640,19500,5860,30.05,True,14000,360,2.57
2304,West Bengal,Agriculture,Female,Graduate,8,24572,20400,-4172,-20.45,False,32000,7428,23.21
2305,Maharashtra,Agriculture,Female,10th Pass,20,14668,20400,5732,28.1,True,14000,-668,-4.77
2306,West Bengal,Manufacturing,Male,Illiterate,18,14368,20400,6032,29.57,True,7000,-7368,-105.26
2307,Chhattisgarh,Textiles,Male,Diploma,17,24118,22500,-1618,-7.19,False,22000,-2118,-9.63
2308,Maharashtra,Textiles,Male,10th Pass,13,18161,20400,2239,10.98,True,14000,-4161,-29.72
2309,Haryana,IT Services,Male,10th Pass,6,16409,20400,3991,19.56,True,14000,-2409,-17.21
2310,Chhattisgarh,Services,Female,5th Pass,34,16718,22500,5782,25.7,True,9000,-7718,-85.76
2311,West Bengal,Agriculture,Male,5th Pass,33,19993,20400,407,2.0,True,9000,-10993,-122.14
2312,Maharashtra,Retail,Male,5th Pass,19,12287,20400,8113,39.77,True,9000,-3287,-36.52
2313,Rajasthan,IT Services,Male,12th Pass,5,17466,19500,2034,10.43,True,18000,534,2.97
2314,Maharashtra,Metals,Male,5th Pass,18,15383,20400,5017,24.59,True,9000,-6383,-70.92
2315,Gujarat,Small Manufacturing,Male,5th Pass,31,17583,21600,4017,18.6,True,9000,-8583,-95.37
2316,Haryana,Agriculture,Female,Illiterate,14,11168,20400,9232,45.25,True,7000,-4168,-59.54
2317,Punjab,IT Services,Male,5th Pass,13,11979,18500,6521,35.25,True,9000,-2979,-33.1
2318,Madhya Pradesh,Food Processing,Male,12th Pass,22,23333,18000,-5333,-29.63,False,18000,-5333,-29.63
2319,Assam,Agriculture,Female,12th Pass,1,13345,16800,3455,20.57,True,18000,4655,25.86
2320,Punjab,Manufacturing,Male,12th Pass,31,30689,18500,-12189,-65.89,False,18000,-12689,-70.49
2321,Haryana,Manufacturing,Male,10th Pass,24,21476,20400,-1076,-5.27,False,14000,-7476,-53.4
2322,Haryana,Manufacturing,Male,Graduate,8,32450,20400,-12050,-59.07,False,32000,-450,-1.41
2323,Karnataka,Manufacturing,Male,Post-Graduate,9,43206,21600,-21606,-100.03,False,45000,1794,3.99
2324,Karnataka,Food Processing,Male,10th Pass,3,15872,21600,5728,26.52,True,14000,-1872,-13.37
2325,Uttar Pradesh,Chemicals,Male,Diploma,29,34664,19500,-15164,-77.76,False,22000,-12664,-57.56
2326,Uttar Pradesh,IT Services,Male,12th Pass,26,21667,19500,-2167,-11.11,False,18000,-3667,-20.37
2327,Madhya Pradesh,Silk,Male,Diploma,17,27085,18000,-9085,-50.47,False,22000,-5085,-23.11
2328,Punjab,Agriculture,Female,12th Pass,24,21634,18500,-3134,-16.94,False,18000,-3634,-20.19
2329,Uttar Pradesh,Small Manufacturing,Female,5th Pass,1,8291,19500,11209,57.48,True,9000,709,7.88
2330,Maharashtra,Services,Male,Diploma,26,29399,20400,-8999,-44.11,False,22000,-7399,-33.63
2331,Haryana,Retail,Male,5th Pass,29,14422,20400,5978,29.3,True,9000,-5422,-60.24
2332,Uttar Pradesh,Textiles,Female,5th Pass,11,12434,19500,7066,36.24,True,9000,-3434,-38.16
2333,Karnataka,Manufacturing,Male,Illiterate,1,6892,21600,14708,68.09,True,7000,108,1.54
2334,Tamil Nadu,Services,Male,10th Pass,10,19309,18000,-1309,-7.27,False,14000,-5309,-37.92
2335,Tamil Nadu,IT Services,Male,12th Pass,4,16049,18000,1951,10.84,True,18000,1951,10.84
2336,Uttar Pradesh,Construction,Male,10th Pass,4,17548,19500,1952,10.01,True,14000,-3548,-25.34
2337,Jharkhand,Leather,Male,Diploma,32,34393,17800,-16593,-93.22,False,22000,-12393,-56.33
2338,Uttar Pradesh,Small Manufacturing,Male,Diploma,8,20080,19500,-580,-2.97,False,22000,1920,8.73
2339,Madhya Pradesh,Small Manufacturing,Male,Illiterate,33,16179,18000,1821,10.12,True,7000,-9179,-131.13
2340,Uttar Pradesh,Agriculture,Male,Graduate,8,35435,19500,-15935,-81.72,False,32000,-3435,-10.73
2341,Odisha,Leather,Male,Diploma,18,23004,17500,-5504,-31.45,False,22000,-1004,-4.56
2342,Maharashtra,Agriculture,Male,Diploma,21,26472,20400,-6072,-29.76,False,22000,-4472,-20.33
2343,Rajasthan,IT Services,Male,10th Pass,30,24609,19500,-5109,-26.2,False,14000,-10609,-75.78
2344,Haryana,Leather,Male,10th Pass,21,17912,20400,2488,12.2,True,14000,-3912,-27.94
2345,Uttar Pradesh,Chemicals,Male,12th Pass,0,14953,19500,4547,23.32,True,18000,3047,16.93
2346,Uttar Pradesh,Metals,Male,Illiterate,19,13014,19500,6486,33.26,True,7000,-6014,-85.91
2347,Tamil Nadu,Machinery,Male,10th Pass,2,13929,18000,4071,22.62,True,14000,71,0.51
2348,Maharashtra,Agriculture,Male,Illiterate,32,15118,20400,5282,25.89,True,7000,-8118,-115.97
2349,Madhya Pradesh,Construction,Male,12th Pass,17,27359,18000,-9359,-51.99,False,18000,-9359,-51.99
2350,Haryana,Mining,Female,12th Pass,5,18253,20400,2147,10.52,True,18000,-253,-1.41
2351,Gujarat,Textiles,Female,10th Pass,11,17365,21600,4235,19.61,True,14000,-3365,-24.04
2352,Madhya Pradesh,Manufacturing,Male,10th Pass,1,16307,18000,1693,9.41,True,14000,-2307,-16.48
2353,Maharashtra,Retail,Male,Illiterate,27,16198,20400,4202,20.6,True,7000,-9198,-131.4
2354,Tamil Nadu,Manufacturing,Male,5th Pass,25,14151,18000,3849,21.38,True,9000,-5151,-57.23
2355,Uttar Pradesh,Agriculture,Female,10th Pass,4,12748,19500,6752,34.63,True,14000,1252,8.94
2356,Uttar Pradesh,IT Services,Male,Graduate,7,31615,19500,-12115,-62.13,False,32000,385,1.2
2357,Uttar Pradesh,Food Processing,Female,Graduate,0,30788,19500,-11288,-57.89,False,32000,1212,3.79
2358,Maharashtra,Construction,Male,Diploma,33,35673,20400,-15273,-74.87,False,22000,-13673,-62.15
2359,Madhya Pradesh,IT Services,Male,10th Pass,25,18236,18000,-236,-1.31,False,14000,-4236,-30.26
2360,Uttar Pradesh,Silk,Male,Graduate,17,40654,19500,-21154,-108.48,False,32000,-8654,-27.04
2361,Karnataka,IT Services,Male,10th Pass,16,18491,21600,3109,14.39,True,14000,-4491,-32.08
2362,Madhya Pradesh,Construction,Male,12th Pass,8,17151,18000,849,4.72,True,18000,849,4.72
2363,Uttar Pradesh,Retail,Male,Diploma,25,27818,19500,-8318,-42.66,False,22000,-5818,-26.45
2364,Maharashtra,Construction,Male,10th Pass,11,19200,20400,1200,5.88,True,14000,-5200,-37.14
2365,Telangana,Construction,Female,5th Pass,6,7893,19500,11607,59.52,True,9000,1107,12.3
2366,Rajasthan,Manufacturing,Male,12th Pass,8,24170,19500,-4670,-23.95,False,18000,-6170,-34.28
2367,Haryana,Construction,Female,Post-Graduate,20,46535,20400,-26135,-128.11,False,45000,-1535,-3.41
2368,Maharashtra,Manufacturing,Female,10th Pass,34,16899,20400,3501,17.16,True,14000,-2899,-20.71
2369,Uttar Pradesh,Construction,Female,12th Pass,22,18782,19500,718,3.68,True,18000,-782,-4.34
2370,Madhya Pradesh,IT Services,Female,Illiterate,17,11242,18000,6758,37.54,True,7000,-4242,-60.6
2371,Odisha,Services,Male,10th Pass,17,18331,17500,-831,-4.75,False,14000,-4331,-30.94
2372,Uttar Pradesh,Manufacturing,Male,12th Pass,23,22835,19500,-3335,-17.1,False,18000,-4835,-26.86
2373,Tamil Nadu,Textiles,Male,Diploma,14,22667,18000,-4667,-25.93,False,22000,-667,-3.03
2374,Jharkhand,Chemicals,Female,12th Pass,5,16978,17800,822,4.62,True,18000,1022,5.68
2375,Chhattisgarh,Construction,Male,Graduate,23,32263,22500,-9763,-43.39,False,32000,-263,-0.82
2376,Punjab,Manufacturing,Female,Post-Graduate,10,34673,18500,-16173,-87.42,False,45000,10327,22.95
2377,Maharashtra,Construction,Male,10th Pass,33,23114,20400,-2714,-13.3,False,14000,-9114,-65.1
2378,West Bengal,Chemicals,Male,Illiterate,2,7915,20400,12485,61.2,True,7000,-915,-13.07
2379,Uttar Pradesh,Manufacturing,Male,5th Pass,33,15165,19500,4335,22.23,True,9000,-6165,-68.5
2380,Karnataka,Machinery,Female,Diploma,14,21471,21600,129,0.6,True,22000,529,2.4
2381,Karnataka,Construction,Female,Graduate,3,30619,21600,-9019,-41.75,False,32000,1381,4.32
2382,Gujarat,Leather,Male,Illiterate,4,8935,21600,12665,58.63,True,7000,-1935,-27.64
2383,Maharashtra,Construction,Male,12th Pass,27,22864,20400,-2464,-12.08,False,18000,-4864,-27.02
2384,Gujarat,Metals,Male,12th Pass,15,22092,21600,-492,-2.28,False,18000,-4092,-22.73
2385,Karnataka,Chemicals,Female,12th Pass,11,18110,21600,3490,16.16,True,18000,-110,-0.61
2386,Gujarat,Construction,Female,Illiterate,14,8643,21600,12957,59.99,True,7000,-1643,-23.47
2387,Uttar Pradesh,Silk,Male,10th Pass,2,12262,19500,7238,37.12,True,14000,1738,12.41
2388,Chhattisgarh,Agriculture,Male,10th Pass,22,21479,22500,1021,4.54,True,14000,-7479,-53.42
2389,Telangana,Retail,Male,12th Pass,4,21012,19500,-1512,-7.75,False,18000,-3012,-16.73
2390,Karnataka,Machinery,Male,Graduate,24,38485,21600,-16885,-78.17,False,32000,-6485,-20.27
2391,Karnataka,Agriculture,Male,12th Pass,25,20591,21600,1009,4.67,True,18000,-2591,-14.39
2392,West Bengal,Textiles,Female,Diploma,19,27688,20400,-7288,-35.73,False,22000,-5688,-25.85
2393,Maharashtra,Small Manufacturing,Female,10th Pass,27,15947,20400,4453,21.83,True,14000,-1947,-13.91
2394,Haryana,Retail,Female,10th Pass,23,17183,20400,3217,15.77,True,14000,-3183,-22.74
2395,Madhya Pradesh,Silk,Male,10th Pass,14,19456,18000,-1456,-8.09,False,14000,-5456,-38.97
2396,Madhya Pradesh,Leather,Male,Graduate,8,32083,18000,-14083,-78.24,False,32000,-83,-0.26
2397,Uttar Pradesh,Machinery,Male,12th Pass,15,21813,19500,-2313,-11.86,False,18000,-3813,-21.18
2398,Punjab,Machinery,Female,12th Pass,15,19926,18500,-1426,-7.71,False,18000,-1926,-10.7
2399,Haryana,Construction,Male,5th Pass,8,11557,20400,8843,43.35,True,9000,-2557,-28.41
2400,West Bengal,Agriculture,Female,Diploma,34,32520,20400,-12120,-59.41,False,22000,-10520,-47.82
2401,Tamil Nadu,Textiles,Female,12th Pass,28,20935,18000,-2935,-16.31,False,18000,-2935,-16.31
2402,Rajasthan,Construction,Male,5th Pass,5,10988,19500,8512,43.65,True,9000,-1988,-22.09
2403,Karnataka,Chemicals,Male,12th Pass,14,25520,21600,-3920,-18.15,False,18000,-7520,-41.78
2404,Rajasthan,IT Services,Male,10th Pass,19,22370,19500,-2870,-14.72,False,14000,-8370,-59.79
2405,Telangana,Food Processing,Male,Illiterate,26,13704,19500,5796,29.72,True,7000,-6704,-95.77
2406,Uttar Pradesh,Food Processing,Male,10th Pass,16,20642,19500,-1142,-5.86,False,14000,-6642,-47.44
2407,Chhattisgarh,Retail,Male,10th Pass,0,11915,22500,10585,47.04,True,14000,2085,14.89
2408,Karnataka,Food Processing,Male,10th Pass,3,13731,21600,7869,36.43,True,14000,269,1.92
2409,Uttar Pradesh,IT Services,Male,10th Pass,14,20194,19500,-694,-3.56,False,14000,-6194,-44.24
2410,Punjab,Agriculture,Male,12th Pass,7,21298,18500,-2798,-15.12,False,18000,-3298,-18.32
2411,Haryana,Manufacturing,Male,12th Pass,26,25713,20400,-5313,-26.04,False,18000,-7713,-42.85
2412,Uttar Pradesh,Textiles,Male,12th Pass,10,21969,19500,-2469,-12.66,False,18000,-3969,-22.05
2413,Uttar Pradesh,Construction,Female,Graduate,5,24309,19500,-4809,-24.66,False,32000,7691,24.03
2414,Uttar Pradesh,IT Services,Female,5th Pass,28,13763,19500,5737,29.42,True,9000,-4763,-52.92
2415,Tamil Nadu,Textiles,Female,5th Pass,30,15699,18000,2301,12.78,True,9000,-6699,-74.43
2416,Haryana,Small Manufacturing,Male,Illiterate,34,15058,20400,5342,26.19,True,7000,-8058,-115.11
2417,Maharashtra,Construction,Male,12th Pass,29,28673,20400,-8273,-40.55,False,18000,-10673,-59.29
2418,Chhattisgarh,Small Manufacturing,Male,10th Pass,5,14311,22500,8189,36.4,True,14000,-311,-2.22
2419,Gujarat,Textiles,Male,5th Pass,3,8572,21600,13028,60.31,True,9000,428,4.76
2420,Karnataka,Construction,Female,Graduate,4,29779,21600,-8179,-37.87,False,32000,2221,6.94
2421,West Bengal,IT Services,Male,Graduate,19,43624,20400,-23224,-113.84,False,32000,-11624,-36.33
2422,Karnataka,Leather,Male,12th Pass,27,20920,21600,680,3.15,True,18000,-2920,-16.22
2423,Maharashtra,IT Services,Male,12th Pass,16,19638,20400,762,3.74,True,18000,-1638,-9.1
2424,Madhya Pradesh,Retail,Male,12th Pass,3,20422,18000,-2422,-13.46,False,18000,-2422,-13.46
2425,West Bengal,Mining,Female,Illiterate,7,6996,20400,13404,65.71,True,7000,4,0.06
2426,West Bengal,Retail,Male,5th Pass,19,17490,20400,2910,14.26,True,9000,-8490,-94.33
2427,Uttar Pradesh,IT Services,Male,12th Pass,20,19475,19500,25,0.13,True,18000,-1475,-8.19
2428,Haryana,Retail,Male,5th Pass,13,11429,20400,8971,43.98,True,9000,-2429,-26.99
2429,Tamil Nadu,Retail,Male,12th Pass,19,27252,18000,-9252,-51.4,False,18000,-9252,-51.4
2430,Punjab,Food Processing,Female,10th Pass,8,14491,18500,4009,21.67,True,14000,-491,-3.51
2431,Haryana,Services,Male,Graduate,19,40249,20400,-19849,-97.3,False,32000,-8249,-25.78
2432,Gujarat,Textiles,Male,10th Pass,20,17303,21600,4297,19.89,True,14000,-3303,-23.59
2433,Telangana,Food Processing,Male,12th Pass,23,29361,19500,-9861,-50.57,False,18000,-11361,-63.12
2434,Karnataka,IT Services,Female,12th Pass,30,24653,21600,-3053,-14.13,False,18000,-6653,-36.96
2435,Telangana,Manufacturing,Female,5th Pass,11,8709,19500,10791,55.34,True,9000,291,3.23
2436,Gujarat,Machinery,Female,10th Pass,3,10212,21600,11388,52.72,True,14000,3788,27.06
2437,Haryana,Manufacturing,Female,12th Pass,12,18078,20400,2322,11.38,True,18000,-78,-0.43
2438,Uttar Pradesh,Manufacturing,Male,12th Pass,2,19469,19500,31,0.16,True,18000,-1469,-8.16
2439,West Bengal,Agriculture,Male,12th Pass,20,26905,20400,-6505,-31.89,False,18000,-8905,-49.47
2440,Haryana,Small Manufacturing,Male,Graduate,6,40326,20400,-19926,-97.68,False,32000,-8326,-26.02
2441,Tamil Nadu,Silk,Male,Illiterate,19,14495,18000,3505,19.47,True,7000,-7495,-107.07
2442,Maharashtra,Services,Male,5th Pass,8,9605,20400,10795,52.92,True,9000,-605,-6.72
2443,Gujarat,Manufacturing,Male,5th Pass,15,13265,21600,8335,38.59,True,9000,-4265,-47.39
2444,Maharashtra,IT Services,Male,Illiterate,11,9513,20400,10887,53.37,True,7000,-2513,-35.9
2445,Jharkhand,Agriculture,Male,12th Pass,15,21231,17800,-3431,-19.28,False,18000,-3231,-17.95
2446,Maharashtra,Silk,Female,Diploma,32,23350,20400,-2950,-14.46,False,22000,-1350,-6.14
2447,Uttar Pradesh,Machinery,Male,10th Pass,13,20647,19500,-1147,-5.88,False,14000,-6647,-47.48
2448,Punjab,Construction,Female,Diploma,19,22478,18500,-3978,-21.5,False,22000,-478,-2.17
2449,Gujarat,Retail,Male,12th Pass,30,29402,21600,-7802,-36.12,False,18000,-11402,-63.34
2450,Gujarat,Textiles,Male,10th Pass,24,17758,21600,3842,17.79,True,14000,-3758,-26.84
2451,Maharashtra,Manufacturing,Male,12th Pass,13,21518,20400,-1118,-5.48,False,18000,-3518,-19.54
2452,Tamil Nadu,Food Processing,Male,Illiterate,15,9785,18000,8215,45.64,True,7000,-2785,-39.79
2453,Tamil Nadu,Chemicals,Male,Diploma,7,27735,18000,-9735,-54.08,False,22000,-5735,-26.07
2454,Maharashtra,IT Services,Female,12th Pass,27,26435,20400,-6035,-29.58,False,18000,-8435,-46.86
2455,Uttar Pradesh,Mining,Male,10th Pass,15,20024,19500,-524,-2.69,False,14000,-6024,-43.03
2456,Uttar Pradesh,Agriculture,Male,12th Pass,13,20881,19500,-1381,-7.08,False,18000,-2881,-16.01
2457,Maharashtra,IT Services,Female,5th Pass,20,13964,20400,6436,31.55,True,9000,-4964,-55.16
2458,Uttar Pradesh,IT Services,Male,12th Pass,25,30162,19500,-10662,-54.68,False,18000,-12162,-67.57
2459,Tamil Nadu,Food Processing,Female,Graduate,24,28278,18000,-10278,-57.1,False,32000,3722,11.63
2460,Tamil Nadu,Small Manufacturing,Male,Illiterate,27,13154,18000,4846,26.92,True,7000,-6154,-87.91
2461,Odisha,Mining,Female,12th Pass,22,20595,17500,-3095,-17.69,False,18000,-2595,-14.42
2462,Karnataka,Small Manufacturing,Male,Illiterate,16,12796,21600,8804,40.76,True,7000,-5796,-82.8
2463,Tamil Nadu,Agriculture,Male,10th Pass,12,14640,18000,3360,18.67,True,14000,-640,-4.57
2464,Tamil Nadu,IT Services,Female,10th Pass,32,22765,18000,-4765,-26.47,False,14000,-8765,-62.61
2465,Uttar Pradesh,Machinery,Male,Graduate,12,41466,19500,-21966,-112.65,False,32000,-9466,-29.58
2466,Uttar Pradesh,Leather,Male,10th Pass,25,19648,19500,-148,-0.76,False,14000,-5648,-40.34
2467,Uttar Pradesh,Small Manufacturing,Female,5th Pass,34,18279,19500,1221,6.26,True,9000,-9279,-103.1
2468,Punjab,Manufacturing,Male,Illiterate,32,13827,18500,4673,25.26,True,7000,-6827,-97.53
2469,Uttar Pradesh,Silk,Male,Diploma,18,31846,19500,-12346,-63.31,False,22000,-9846,-44.75
2470,Tamil Nadu,Food Processing,Female,12th Pass,17,17506,18000,494,2.74,True,18000,494,2.74
2471,Maharashtra,Textiles,Female,12th Pass,32,25243,20400,-4843,-23.74,False,18000,-7243,-40.24
2472,Karnataka,Manufacturing,Male,10th Pass,34,25030,21600,-3430,-15.88,False,14000,-11030,-78.79
2473,Tamil Nadu,Mining,Female,5th Pass,14,11261,18000,6739,37.44,True,9000,-2261,-25.12
2474,Maharashtra,Food Processing,Female,10th Pass,22,16520,20400,3880,19.02,True,14000,-2520,-18.0
2475,Odisha,IT Services,Male,Illiterate,32,18225,17500,-725,-4.14,False,7000,-11225,-160.36
2476,Tamil Nadu,Retail,Male,5th Pass,22,13162,18000,4838,26.88,True,9000,-4162,-46.24
2477,West Bengal,Manufacturing,Male,12th Pass,2,17031,20400,3369,16.51,True,18000,969,5.38
2478,Chhattisgarh,Manufacturing,Male,12th Pass,11,24728,22500,-2228,-9.9,False,18000,-6728,-37.38
2479,Maharashtra,Construction,Female,12th Pass,25,20164,20400,236,1.16,True,18000,-2164,-12.02
2480,West Bengal,Small Manufacturing,Male,5th Pass,1,8942,20400,11458,56.17,True,9000,58,0.64
2481,Maharashtra,Manufacturing,Female,12th Pass,5,15228,20400,5172,25.35,True,18000,2772,15.4
2482,Punjab,IT Services,Female,Graduate,19,25742,18500,-7242,-39.15,False,32000,6258,19.56
2483,West Bengal,Food Processing,Male,12th Pass,7,18217,20400,2183,10.7,True,18000,-217,-1.21
2484,Tamil Nadu,Small Manufacturing,Male,10th Pass,34,20872,18000,-2872,-15.96,False,14000,-6872,-49.09
2485,Maharashtra,Manufacturing,Female,Diploma,16,22641,20400,-2241,-10.99,False,22000,-641,-2.91
